Date,Crop,Unit,Price
2024-04-17,Orange,₹/kg,56.29
2024-04-17,Muskmelon,₹/kg,38.03
2024-04-17,Blackgram,₹/quintal,6711.59
2024-04-17,Chickpea,₹/quintal,4595.15
2024-04-17,Orange,₹/kg,34.63
2024-04-17,Banana,₹/kg,22.09
2024-04-17,Banana,₹/kg,23.19
2024-04-18,Cotton,₹/quintal,6022.29
2024-04-18,Papaya,₹/kg,23.1
2024-04-18,Kidneybeans,₹/quintal,9407.22
2024-04-19,Mungbean,₹/quintal,7291.86
2024-04-19,Chickpea,₹/quintal,4686.64
2024-04-19,Mungbean,₹/quintal,7618.85
2024-04-19,Cotton,₹/quintal,6208.72
2024-04-19,Chickpea,₹/quintal,4866.75
2024-04-19,Pigeonpeas,₹/quintal,6093.97
2024-04-20,Muskmelon,₹/kg,36.98
2024-04-20,Mango,₹/kg,60.35
2024-04-20,Grapes,₹/kg,84.59
2024-04-20,Papaya,₹/kg,49.73
2024-04-21,Orange,₹/kg,69.46
2024-04-22,Banana,₹/kg,21.75
2024-04-22,Cotton,₹/quintal,7068.68
2024-04-22,Jute,₹/quintal,5522.1
2024-04-22,Cotton,₹/quintal,6168.27
2024-04-22,Kidneybeans,₹/quintal,7220.26
2024-04-23,Apple,₹/kg,155.5
2024-04-23,Apple,₹/kg,97.76
2024-04-23,Jute,₹/quintal,6046.4
2024-04-23,Lentil,₹/quintal,6521.28
2024-04-23,Watermelon,₹/kg,13.96
2024-04-24,Mothbeans,₹/quintal,7153.73
2024-04-24,Watermelon,₹/kg,18.45
2024-04-24,Cotton,₹/quintal,7999.84
2024-04-24,Orange,₹/kg,66.08
2024-04-25,Pomegranate,₹/kg,137.17
2024-04-26,Kidneybeans,₹/quintal,7095.31
2024-04-26,Pomegranate,₹/kg,86.17
2024-04-26,Mungbean,₹/quintal,7146.62
2024-04-27,Kidneybeans,₹/quintal,8826.91
2024-04-27,Papaya,₹/kg,21.99
2024-04-27,Coconut,₹/100 pieces,1587.02
2024-04-27,Mungbean,₹/quintal,7790.74
2024-04-27,Lentil,₹/quintal,5768.67
2024-04-28,Jute,₹/quintal,5331.64
2024-04-28,Jute,₹/quintal,5449.91
2024-04-28,Jute,₹/quintal,5342.35
2024-04-28,Banana,₹/kg,18.84
2024-04-28,Banana,₹/kg,16.98
2024-04-29,Grapes,₹/kg,90.89
2024-04-29,Blackgram,₹/quintal,6046.36
2024-04-29,Apple,₹/kg,127.9
2024-04-29,Coffee,₹/kg,171.29
2024-04-29,Coffee,₹/kg,163.55
2024-04-29,Papaya,₹/kg,47.7
2024-04-29,Banana,₹/kg,35.32
2024-04-29,Mungbean,₹/quintal,7094.24
2024-04-30,Pomegranate,₹/kg,120.19
2024-04-30,Rice,₹/quintal,2136.31
2024-04-30,Banana,₹/kg,32.04
2024-04-30,Mango,₹/kg,172.67
2024-04-30,Kidneybeans,₹/quintal,8311.26
2024-04-30,Chickpea,₹/quintal,5043.46
2024-04-30,Mothbeans,₹/quintal,6788.87
2024-05-01,Maize,₹/quintal,2114.53
2024-05-01,Mango,₹/kg,110.65
2024-05-01,Orange,₹/kg,67.29
2024-05-01,Pomegranate,₹/kg,130.0
2024-05-01,Orange,₹/kg,43.12
2024-05-01,Banana,₹/kg,26.26
2024-05-02,Mungbean,₹/quintal,7758.27
2024-05-02,Muskmelon,₹/kg,29.7
2024-05-02,Muskmelon,₹/kg,43.57
2024-05-02,Blackgram,₹/quintal,6870.78
2024-05-02,Jute,₹/quintal,6010.22
2024-05-03,Watermelon,₹/kg,23.25
2024-05-04,Mothbeans,₹/quintal,7073.79
2024-05-05,Cotton,₹/quintal,6113.8
2024-05-05,Maize,₹/quintal,2169.76
2024-05-05,Coffee,₹/kg,305.93
2024-05-05,Pigeonpeas,₹/quintal,7663.81
2024-05-05,Muskmelon,₹/kg,23.28
2024-05-05,Mungbean,₹/quintal,7946.7
2024-05-05,Coconut,₹/100 pieces,2779.57
2024-05-05,Lentil,₹/quintal,5636.6
2024-05-06,Watermelon,₹/kg,19.66
2024-05-06,Cotton,₹/quintal,6728.99
2024-05-06,Coffee,₹/kg,387.93
2024-05-06,Cotton,₹/quintal,6809.29
2024-05-07,Rice,₹/quintal,2022.56
2024-05-07,Orange,₹/kg,32.71
2024-05-07,Maize,₹/quintal,1825.17
2024-05-07,Chickpea,₹/quintal,5153.79
2024-05-07,Mothbeans,₹/quintal,6755.3
2024-05-07,Kidneybeans,₹/quintal,7160.03
2024-05-07,Pomegranate,₹/kg,119.22
2024-05-07,Maize,₹/quintal,1971.93
2024-05-08,Blackgram,₹/quintal,7708.14
2024-05-08,Banana,₹/kg,36.24
2024-05-08,Coffee,₹/kg,375.32
2024-05-08,Kidneybeans,₹/quintal,8928.01
2024-05-09,Coffee,₹/kg,251.94
2024-05-09,Banana,₹/kg,33.99
2024-05-09,Banana,₹/kg,26.78
2024-05-10,Jute,₹/quintal,4831.47
2024-05-10,Apple,₹/kg,149.06
2024-05-10,Pomegranate,₹/kg,108.8
2024-05-11,Grapes,₹/kg,107.11
2024-05-11,Papaya,₹/kg,30.18
2024-05-11,Chickpea,₹/quintal,4708.71
2024-05-11,Blackgram,₹/quintal,6707.97
2024-05-11,Maize,₹/quintal,1807.81
2024-05-11,Kidneybeans,₹/quintal,7978.89
2024-05-11,Jute,₹/quintal,6108.83
2024-05-12,Cotton,₹/quintal,8399.49
2024-05-12,Pomegranate,₹/kg,111.22
2024-05-12,Muskmelon,₹/kg,43.33
2024-05-12,Mothbeans,₹/quintal,6924.4
2024-05-12,Pigeonpeas,₹/quintal,6820.13
2024-05-12,Maize,₹/quintal,2042.84
2024-05-13,Watermelon,₹/kg,23.16
2024-05-13,Chickpea,₹/quintal,5187.03
2024-05-13,Mothbeans,₹/quintal,6985.82
2024-05-13,Grapes,₹/kg,67.75
2024-05-13,Mothbeans,₹/quintal,6641.59
2024-05-13,Maize,₹/quintal,2212.4
2024-05-13,Coffee,₹/kg,287.27
2024-05-14,Lentil,₹/quintal,5749.38
2024-05-14,Orange,₹/kg,55.55
2024-05-14,Chickpea,₹/quintal,4823.02
2024-05-15,Papaya,₹/kg,33.5
2024-05-15,Blackgram,₹/quintal,6776.65
2024-05-15,Muskmelon,₹/kg,31.25
2024-05-15,Papaya,₹/kg,45.73
2024-05-16,Cotton,₹/quintal,6645.91
2024-05-16,Blackgram,₹/quintal,7775.68
2024-05-17,Banana,₹/kg,25.89
2024-05-17,Mungbean,₹/quintal,7638.71
2024-05-17,Pigeonpeas,₹/quintal,7763.68
2024-05-17,Maize,₹/quintal,1808.33
2024-05-18,Lentil,₹/quintal,6186.67
2024-05-18,Grapes,₹/kg,114.92
2024-05-18,Muskmelon,₹/kg,39.42
2024-05-18,Banana,₹/kg,28.41
2024-05-18,Coconut,₹/100 pieces,2710.03
2024-05-18,Banana,₹/kg,26.89
2024-05-18,Pomegranate,₹/kg,145.56
2024-05-19,Apple,₹/kg,101.85
2024-05-19,Jute,₹/quintal,5221.18
2024-05-19,Grapes,₹/kg,40.11
2024-05-20,Maize,₹/quintal,2225.79
2024-05-20,Pomegranate,₹/kg,111.86
2024-05-20,Banana,₹/kg,35.88
2024-05-21,Orange,₹/kg,69.21
2024-05-21,Lentil,₹/quintal,6149.04
2024-05-21,Pigeonpeas,₹/quintal,8387.5
2024-05-21,Pigeonpeas,₹/quintal,8294.52
2024-05-21,Maize,₹/quintal,2236.82
2024-05-21,Coffee,₹/kg,315.23
2024-05-21,Kidneybeans,₹/quintal,8513.75
2024-05-21,Muskmelon,₹/kg,39.35
2024-05-21,Kidneybeans,₹/quintal,8256.57
2024-05-22,Pomegranate,₹/kg,67.91
2024-05-22,Banana,₹/kg,31.85
2024-05-22,Coconut,₹/100 pieces,1537.93
2024-05-22,Apple,₹/kg,171.23
2024-05-22,Papaya,₹/kg,32.64
2024-05-22,Jute,₹/quintal,4555.93
2024-05-22,Muskmelon,₹/kg,37.02
2024-05-23,Mungbean,₹/quintal,7173.07
2024-05-23,Apple,₹/kg,118.13
2024-05-23,Jute,₹/quintal,5479.73
2024-05-24,Lentil,₹/quintal,6688.62
2024-05-24,Papaya,₹/kg,30.71
2024-05-24,Chickpea,₹/quintal,4681.19
2024-05-24,Muskmelon,₹/kg,43.72
2024-05-24,Pomegranate,₹/kg,90.33
2024-05-24,Muskmelon,₹/kg,27.14
2024-05-24,Cotton,₹/quintal,6963.48
2024-05-24,Muskmelon,₹/kg,30.57
2024-05-25,Pomegranate,₹/kg,71.89
2024-05-25,Grapes,₹/kg,108.69
2024-05-25,Rice,₹/quintal,2014.98
2024-05-26,Watermelon,₹/kg,22.88
2024-05-26,Mango,₹/kg,76.82
2024-05-26,Maize,₹/quintal,1828.33
2024-05-26,Apple,₹/kg,111.55
2024-05-26,Papaya,₹/kg,40.22
2024-05-27,Watermelon,₹/kg,13.59
2024-05-27,Coffee,₹/kg,153.0
2024-05-28,Banana,₹/kg,31.75
2024-05-28,Chickpea,₹/quintal,4544.83
2024-05-28,Pomegranate,₹/kg,127.74
2024-05-28,Coconut,₹/100 pieces,2312.73
2024-05-29,Coffee,₹/kg,289.24
2024-05-29,Pigeonpeas,₹/quintal,6337.67
2024-05-29,Mango,₹/kg,148.23
2024-05-29,Banana,₹/kg,37.65
2024-05-29,Mungbean,₹/quintal,6903.26
2024-05-30,Coffee,₹/kg,231.47
2024-05-30,Grapes,₹/kg,42.49
2024-05-30,Coffee,₹/kg,321.75
2024-05-30,Mango,₹/kg,174.48
2024-05-30,Banana,₹/kg,31.75
2024-05-30,Coconut,₹/100 pieces,2616.93
2024-05-30,Coconut,₹/100 pieces,2176.51
2024-05-30,Pigeonpeas,₹/quintal,6159.62
2024-05-30,Coconut,₹/100 pieces,2535.01
2024-05-31,Muskmelon,₹/kg,28.47
2024-05-31,Papaya,₹/kg,43.84
2024-05-31,Cotton,₹/quintal,7274.18
2024-05-31,Mango,₹/kg,172.96
2024-05-31,Cotton,₹/quintal,7254.95
2024-06-01,Muskmelon,₹/kg,29.4
2024-06-01,Mothbeans,₹/quintal,6592.57
2024-06-01,Rice,₹/quintal,2122.08
2024-06-02,Muskmelon,₹/kg,32.28
2024-06-02,Pomegranate,₹/kg,89.05
2024-06-02,Pomegranate,₹/kg,77.77
2024-06-02,Mungbean,₹/quintal,7806.82
2024-06-02,Mothbeans,₹/quintal,5903.82
2024-06-02,Maize,₹/quintal,1920.4
2024-06-02,Cotton,₹/quintal,6465.08
2024-06-02,Mungbean,₹/quintal,6906.38
2024-06-03,Orange,₹/kg,67.99
2024-06-03,Papaya,₹/kg,43.8
2024-06-03,Apple,₹/kg,155.14
2024-06-04,Mothbeans,₹/quintal,5825.2
2024-06-04,Jute,₹/quintal,5552.76
2024-06-05,Kidneybeans,₹/quintal,8576.86
2024-06-05,Blackgram,₹/quintal,6043.77
2024-06-05,Cotton,₹/quintal,7394.96
2024-06-05,Grapes,₹/kg,83.12
2024-06-06,Cotton,₹/quintal,7840.05
2024-06-06,Coconut,₹/100 pieces,2128.05
2024-06-06,Coconut,₹/100 pieces,2523.36
2024-06-06,Blackgram,₹/quintal,7395.62
2024-06-06,Maize,₹/quintal,2214.79
2024-06-07,Muskmelon,₹/kg,43.69
2024-06-07,Mango,₹/kg,45.08
2024-06-07,Grapes,₹/kg,97.08
2024-06-07,Pigeonpeas,₹/quintal,8196.58
2024-06-08,Muskmelon,₹/kg,43.33
2024-06-09,Mango,₹/kg,108.53
2024-06-09,Chickpea,₹/quintal,4778.47
2024-06-09,Cotton,₹/quintal,8004.64
2024-06-09,Muskmelon,₹/kg,27.25
2024-06-09,Maize,₹/quintal,2203.69
2024-06-09,Kidneybeans,₹/quintal,8914.7
2024-06-10,Lentil,₹/quintal,6424.53
2024-06-10,Maize,₹/quintal,2206.39
2024-06-10,Kidneybeans,₹/quintal,8064.84
2024-06-10,Cotton,₹/quintal,6305.52
2024-06-11,Banana,₹/kg,18.68
2024-06-11,Pomegranate,₹/kg,145.9
2024-06-11,Rice,₹/quintal,2443.9
2024-06-11,Chickpea,₹/quintal,5002.61
2024-06-11,Grapes,₹/kg,52.67
2024-06-12,Grapes,₹/kg,109.13
2024-06-12,Chickpea,₹/quintal,5337.51
2024-06-12,Mungbean,₹/quintal,7119.27
2024-06-12,Pomegranate,₹/kg,94.19
2024-06-12,Pomegranate,₹/kg,96.9
2024-06-13,Jute,₹/quintal,5577.4
2024-06-13,Mothbeans,₹/quintal,7356.55
2024-06-13,Kidneybeans,₹/quintal,7028.1
2024-06-13,Coffee,₹/kg,180.9
2024-06-14,Coconut,₹/100 pieces,1952.1
2024-06-14,Mungbean,₹/quintal,7444.52
2024-06-16,Mungbean,₹/quintal,7020.36
2024-06-16,Pigeonpeas,₹/quintal,6863.91
2024-06-16,Cotton,₹/quintal,6191.01
2024-06-17,Maize,₹/quintal,2213.21
2024-06-17,Grapes,₹/kg,114.28
2024-06-17,Coffee,₹/kg,306.74
2024-06-17,Jute,₹/quintal,5165.21
2024-06-17,Maize,₹/quintal,2187.5
2024-06-17,Maize,₹/quintal,2226.09
2024-06-18,Pigeonpeas,₹/quintal,8128.33
2024-06-18,Kidneybeans,₹/quintal,8675.7
2024-06-18,Pigeonpeas,₹/quintal,7647.79
2024-06-18,Apple,₹/kg,99.18
2024-06-19,Chickpea,₹/quintal,4524.66
2024-06-19,Maize,₹/quintal,2126.14
2024-06-19,Mango,₹/kg,53.75
2024-06-19,Maize,₹/quintal,2072.47
2024-06-19,Papaya,₹/kg,44.9
2024-06-19,Orange,₹/kg,35.22
2024-06-19,Coconut,₹/100 pieces,1771.69
2024-06-19,Lentil,₹/quintal,5695.65
2024-06-20,Grapes,₹/kg,88.68
2024-06-20,Banana,₹/kg,30.24
2024-06-20,Mothbeans,₹/quintal,5567.32
2024-06-20,Chickpea,₹/quintal,4671.05
2024-06-20,Mungbean,₹/quintal,7199.92
2024-06-20,Apple,₹/kg,111.87
2024-06-20,Chickpea,₹/quintal,4639.62
2024-06-21,Pomegranate,₹/kg,124.51
2024-06-21,Mango,₹/kg,106.15
2024-06-21,Jute,₹/quintal,5886.07
2024-06-21,Papaya,₹/kg,32.26
2024-06-21,Mungbean,₹/quintal,6837.69
2024-06-21,Papaya,₹/kg,21.38
2024-06-21,Muskmelon,₹/kg,25.11
2024-06-22,Cotton,₹/quintal,7221.8
2024-06-22,Mungbean,₹/quintal,6839.18
2024-06-22,Pomegranate,₹/kg,90.96
2024-06-23,Papaya,₹/kg,42.33
2024-06-23,Mothbeans,₹/quintal,5792.9
2024-06-23,Mango,₹/kg,132.2
2024-06-23,Maize,₹/quintal,1913.05
2024-06-23,Jute,₹/quintal,6135.53
2024-06-23,Coconut,₹/100 pieces,1818.88
2024-06-23,Chickpea,₹/quintal,5367.84
2024-06-24,Watermelon,₹/kg,17.1
2024-06-24,Maize,₹/quintal,1933.16
2024-06-24,Muskmelon,₹/kg,22.77
2024-06-24,Rice,₹/quintal,2595.12
2024-06-25,Mungbean,₹/quintal,7818.36
2024-06-25,Mungbean,₹/quintal,7678.7
2024-06-25,Watermelon,₹/kg,12.5
2024-06-25,Chickpea,₹/quintal,5311.56
2024-06-25,Maize,₹/quintal,1837.92
2024-06-25,Muskmelon,₹/kg,35.96
2024-06-25,Mango,₹/kg,128.03
2024-06-26,Pomegranate,₹/kg,84.07
2024-06-26,Mungbean,₹/quintal,6613.13
2024-06-26,Kidneybeans,₹/quintal,8650.34
2024-06-26,Coconut,₹/100 pieces,2096.69
2024-06-27,Watermelon,₹/kg,22.38
2024-06-27,Mango,₹/kg,54.68
2024-06-27,Mothbeans,₹/quintal,6864.32
2024-06-27,Maize,₹/quintal,2055.63
2024-06-27,Pomegranate,₹/kg,102.81
2024-06-27,Pigeonpeas,₹/quintal,7754.96
2024-06-27,Papaya,₹/kg,37.35
2024-06-27,Blackgram,₹/quintal,6568.16
2024-06-27,Rice,₹/quintal,2281.7
2024-06-28,Mungbean,₹/quintal,6735.83
2024-06-28,Lentil,₹/quintal,5913.42
2024-06-28,Pigeonpeas,₹/quintal,6808.03
2024-06-28,Mothbeans,₹/quintal,6395.37
2024-06-28,Blackgram,₹/quintal,6175.17
2024-06-28,Cotton,₹/quintal,6760.81
2024-06-28,Muskmelon,₹/kg,27.73
2024-06-28,Banana,₹/kg,32.61
2024-06-29,Jute,₹/quintal,5614.64
2024-06-29,Rice,₹/quintal,2626.73
2024-06-29,Rice,₹/quintal,2190.44
2024-06-29,Mungbean,₹/quintal,6506.72
2024-06-30,Pomegranate,₹/kg,80.38
2024-06-30,Coconut,₹/100 pieces,1666.64
2024-06-30,Muskmelon,₹/kg,42.93
2024-06-30,Banana,₹/kg,21.31
2024-06-30,Orange,₹/kg,30.34
2024-06-30,Coconut,₹/100 pieces,2385.36
2024-07-01,Orange,₹/kg,54.68
2024-07-01,Mango,₹/kg,132.69
2024-07-01,Orange,₹/kg,36.9
2024-07-02,Papaya,₹/kg,49.9
2024-07-02,Rice,₹/quintal,2549.61
2024-07-02,Kidneybeans,₹/quintal,7296.18
2024-07-02,Lentil,₹/quintal,6110.05
2024-07-02,Watermelon,₹/kg,22.18
2024-07-02,Pigeonpeas,₹/quintal,8287.44
2024-07-03,Jute,₹/quintal,6276.03
2024-07-03,Chickpea,₹/quintal,5179.61
2024-07-03,Orange,₹/kg,50.03
2024-07-03,Chickpea,₹/quintal,5384.14
2024-07-04,Rice,₹/quintal,2375.92
2024-07-04,Coconut,₹/100 pieces,2486.46
2024-07-04,Rice,₹/quintal,2007.52
2024-07-05,Muskmelon,₹/kg,24.34
2024-07-05,Coffee,₹/kg,396.38
2024-07-05,Mungbean,₹/quintal,7067.04
2024-07-05,Rice,₹/quintal,2020.28
2024-07-05,Watermelon,₹/kg,14.02
2024-07-05,Cotton,₹/quintal,7771.8
2024-07-06,Cotton,₹/quintal,8870.81
2024-07-06,Grapes,₹/kg,86.89
2024-07-06,Apple,₹/kg,124.49
2024-07-06,Grapes,₹/kg,43.42
2024-07-07,Coconut,₹/100 pieces,1537.34
2024-07-07,Banana,₹/kg,19.97
2024-07-07,Pigeonpeas,₹/quintal,8229.78
2024-07-07,Blackgram,₹/quintal,6457.32
2024-07-07,Apple,₹/kg,144.41
2024-07-08,Coconut,₹/100 pieces,1847.85
2024-07-08,Jute,₹/quintal,5143.15
2024-07-08,Mungbean,₹/quintal,6757.94
2024-07-08,Grapes,₹/kg,110.88
2024-07-09,Rice,₹/quintal,2534.84
2024-07-09,Lentil,₹/quintal,6366.68
2024-07-09,Muskmelon,₹/kg,22.74
2024-07-09,Cotton,₹/quintal,8282.74
2024-07-09,Kidneybeans,₹/quintal,8773.81
2024-07-10,Mothbeans,₹/quintal,5929.55
2024-07-10,Mothbeans,₹/quintal,6251.47
2024-07-10,Maize,₹/quintal,2222.4
2024-07-10,Rice,₹/quintal,2550.5
2024-07-10,Coconut,₹/100 pieces,1522.24
2024-07-10,Apple,₹/kg,118.24
2024-07-10,Papaya,₹/kg,46.53
2024-07-10,Pomegranate,₹/kg,130.83
2024-07-11,Pomegranate,₹/kg,96.82
2024-07-11,Jute,₹/quintal,5675.36
2024-07-11,Jute,₹/quintal,6394.61
2024-07-12,Muskmelon,₹/kg,32.35
2024-07-12,Grapes,₹/kg,53.2
2024-07-12,Jute,₹/quintal,5483.36
2024-07-12,Cotton,₹/quintal,6449.06
2024-07-12,Jute,₹/quintal,6090.44
2024-07-13,Banana,₹/kg,22.34
2024-07-13,Mango,₹/kg,86.01
2024-07-13,Grapes,₹/kg,118.74
2024-07-14,Apple,₹/kg,108.2
2024-07-14,Watermelon,₹/kg,12.02
2024-07-14,Rice,₹/quintal,2033.38
2024-07-14,Lentil,₹/quintal,6011.89
2024-07-14,Mungbean,₹/quintal,7981.63
2024-07-14,Coffee,₹/kg,340.1
2024-07-15,Mango,₹/kg,88.18
2024-07-15,Orange,₹/kg,63.69
2024-07-15,Banana,₹/kg,36.09
2024-07-16,Maize,₹/quintal,2088.31
2024-07-16,Blackgram,₹/quintal,7546.04
2024-07-16,Pomegranate,₹/kg,72.84
2024-07-16,Mothbeans,₹/quintal,5970.38
2024-07-17,Jute,₹/quintal,5079.01
2024-07-17,Mothbeans,₹/quintal,6479.83
2024-07-17,Apple,₹/kg,115.3
2024-07-17,Mango,₹/kg,118.39
2024-07-18,Pigeonpeas,₹/quintal,7399.62
2024-07-18,Coconut,₹/100 pieces,2691.29
2024-07-18,Coconut,₹/100 pieces,2678.16
2024-07-18,Mothbeans,₹/quintal,6438.62
2024-07-18,Muskmelon,₹/kg,39.05
2024-07-18,Mothbeans,₹/quintal,7432.94
2024-07-18,Lentil,₹/quintal,6118.15
2024-07-18,Cotton,₹/quintal,6267.75
2024-07-18,Papaya,₹/kg,23.74
2024-07-19,Grapes,₹/kg,65.25
2024-07-19,Muskmelon,₹/kg,35.37
2024-07-20,Papaya,₹/kg,45.79
2024-07-20,Mothbeans,₹/quintal,6130.14
2024-07-20,Grapes,₹/kg,52.74
2024-07-20,Banana,₹/kg,36.13
2024-07-20,Banana,₹/kg,23.8
2024-07-21,Grapes,₹/kg,59.48
2024-07-21,Rice,₹/quintal,2772.73
2024-07-21,Chickpea,₹/quintal,4546.53
2024-07-21,Pigeonpeas,₹/quintal,7538.28
2024-07-21,Banana,₹/kg,21.22
2024-07-21,Rice,₹/quintal,2714.71
2024-07-21,Pomegranate,₹/kg,70.44
2024-07-22,Rice,₹/quintal,2084.0
2024-07-22,Banana,₹/kg,22.91
2024-07-22,Grapes,₹/kg,109.83
2024-07-22,Banana,₹/kg,34.87
2024-07-22,Mungbean,₹/quintal,6599.22
2024-07-22,Coconut,₹/100 pieces,2579.48
2024-07-22,Cotton,₹/quintal,8409.56
2024-07-23,Pigeonpeas,₹/quintal,6685.33
2024-07-23,Pigeonpeas,₹/quintal,7646.59
2024-07-24,Chickpea,₹/quintal,4639.33
2024-07-24,Papaya,₹/kg,27.61
2024-07-24,Kidneybeans,₹/quintal,7128.28
2024-07-24,Grapes,₹/kg,52.2
2024-07-24,Rice,₹/quintal,2707.03
2024-07-25,Lentil,₹/quintal,5589.04
2024-07-25,Cotton,₹/quintal,6588.14
2024-07-25,Blackgram,₹/quintal,6808.65
2024-07-25,Chickpea,₹/quintal,5091.76
2024-07-25,Maize,₹/quintal,1987.67
2024-07-25,Apple,₹/kg,157.33
2024-07-25,Lentil,₹/quintal,6899.34
2024-07-26,Kidneybeans,₹/quintal,9464.76
2024-07-26,Banana,₹/kg,20.48
2024-07-26,Pigeonpeas,₹/quintal,8475.67
2024-07-26,Maize,₹/quintal,1931.2
2024-07-26,Muskmelon,₹/kg,26.55
2024-07-27,Kidneybeans,₹/quintal,7170.86
2024-07-28,Mango,₹/kg,75.72
2024-07-28,Cotton,₹/quintal,6151.49
2024-07-28,Grapes,₹/kg,111.38
2024-07-28,Watermelon,₹/kg,22.02
2024-07-28,Jute,₹/quintal,5751.62
2024-07-28,Coffee,₹/kg,241.2
2024-07-28,Coffee,₹/kg,251.84
2024-07-28,Pigeonpeas,₹/quintal,7906.99
2024-07-28,Pigeonpeas,₹/quintal,6990.71
2024-07-28,Mothbeans,₹/quintal,7486.91
2024-07-29,Mungbean,₹/quintal,6530.92
2024-07-29,Mango,₹/kg,135.48
2024-07-29,Pomegranate,₹/kg,138.58
2024-07-29,Lentil,₹/quintal,5526.09
2024-07-30,Apple,₹/kg,132.19
2024-07-30,Papaya,₹/kg,48.91
2024-07-30,Mungbean,₹/quintal,6623.14
2024-07-30,Chickpea,₹/quintal,5259.68
2024-07-30,Mungbean,₹/quintal,7568.28
2024-07-30,Grapes,₹/kg,46.75
2024-07-30,Banana,₹/kg,20.86
2024-07-31,Mothbeans,₹/quintal,6683.28
2024-07-31,Pigeonpeas,₹/quintal,6844.11
2024-07-31,Mango,₹/kg,168.83
2024-07-31,Grapes,₹/kg,93.37
2024-07-31,Orange,₹/kg,59.33
2024-08-01,Orange,₹/kg,55.81
2024-08-01,Blackgram,₹/quintal,7502.12
2024-08-01,Grapes,₹/kg,42.34
2024-08-01,Mungbean,₹/quintal,6645.23
2024-08-01,Maize,₹/quintal,2355.06
2024-08-02,Mango,₹/kg,50.34
2024-08-02,Mango,₹/kg,126.35
2024-08-02,Mungbean,₹/quintal,6805.39
2024-08-02,Muskmelon,₹/kg,42.67
2024-08-02,Maize,₹/quintal,2122.95
2024-08-02,Rice,₹/quintal,2235.0
2024-08-03,Jute,₹/quintal,4827.95
2024-08-03,Papaya,₹/kg,49.36
2024-08-03,Mango,₹/kg,96.49
2024-08-03,Kidneybeans,₹/quintal,9413.72
2024-08-04,Lentil,₹/quintal,6212.71
2024-08-04,Banana,₹/kg,26.94
2024-08-04,Mungbean,₹/quintal,7595.56
2024-08-04,Watermelon,₹/kg,23.41
2024-08-04,Blackgram,₹/quintal,7857.9
2024-08-05,Banana,₹/kg,28.25
2024-08-05,Papaya,₹/kg,45.14
2024-08-05,Jute,₹/quintal,5049.22
2024-08-05,Orange,₹/kg,42.05
2024-08-05,Kidneybeans,₹/quintal,7609.18
2024-08-06,Pomegranate,₹/kg,104.14
2024-08-06,Papaya,₹/kg,42.42
2024-08-06,Pomegranate,₹/kg,123.1
2024-08-06,Apple,₹/kg,126.56
2024-08-06,Papaya,₹/kg,27.95
2024-08-06,Mothbeans,₹/quintal,5803.13
2024-08-06,Chickpea,₹/quintal,5437.89
2024-08-06,Kidneybeans,₹/quintal,8094.0
2024-08-06,Muskmelon,₹/kg,39.38
2024-08-06,Lentil,₹/quintal,6593.83
2024-08-07,Cotton,₹/quintal,8389.97
2024-08-08,Kidneybeans,₹/quintal,9035.24
2024-08-08,Pomegranate,₹/kg,129.07
2024-08-08,Watermelon,₹/kg,22.7
2024-08-08,Kidneybeans,₹/quintal,8319.34
2024-08-08,Banana,₹/kg,19.91
2024-08-08,Papaya,₹/kg,25.76
2024-08-08,Maize,₹/quintal,2362.44
2024-08-09,Orange,₹/kg,45.97
2024-08-09,Mungbean,₹/quintal,7235.9
2024-08-09,Lentil,₹/quintal,6253.74
2024-08-09,Coconut,₹/100 pieces,2011.02
2024-08-09,Banana,₹/kg,36.07
2024-08-09,Kidneybeans,₹/quintal,8677.49
2024-08-09,Mothbeans,₹/quintal,6872.0
2024-08-09,Orange,₹/kg,52.82
2024-08-09,Watermelon,₹/kg,17.51
2024-08-10,Watermelon,₹/kg,20.14
2024-08-10,Muskmelon,₹/kg,40.62
2024-08-10,Chickpea,₹/quintal,4886.15
2024-08-10,Muskmelon,₹/kg,27.96
2024-08-10,Jute,₹/quintal,5027.39
2024-08-10,Pigeonpeas,₹/quintal,6143.9
2024-08-11,Mothbeans,₹/quintal,6060.38
2024-08-11,Maize,₹/quintal,1858.99
2024-08-11,Maize,₹/quintal,2342.36
2024-08-11,Papaya,₹/kg,23.1
2024-08-11,Muskmelon,₹/kg,26.03
2024-08-12,Maize,₹/quintal,2011.76
2024-08-12,Papaya,₹/kg,39.31
2024-08-12,Pomegranate,₹/kg,125.19
2024-08-13,Apple,₹/kg,165.61
2024-08-13,Pigeonpeas,₹/quintal,8218.38
2024-08-13,Mungbean,₹/quintal,7490.0
2024-08-13,Maize,₹/quintal,2163.36
2024-08-13,Chickpea,₹/quintal,4845.44
2024-08-13,Orange,₹/kg,49.91
2024-08-13,Chickpea,₹/quintal,5485.03
2024-08-14,Papaya,₹/kg,46.85
2024-08-14,Mango,₹/kg,70.26
2024-08-14,Coffee,₹/kg,338.95
2024-08-15,Coffee,₹/kg,369.97
2024-08-15,Muskmelon,₹/kg,31.9
2024-08-15,Mothbeans,₹/quintal,6478.95
2024-08-15,Apple,₹/kg,99.22
2024-08-16,Mango,₹/kg,137.39
2024-08-16,Chickpea,₹/quintal,4577.57
2024-08-16,Jute,₹/quintal,5677.95
